gen best mean std
0 74.715866 0.650159 14.25006
1 86.468774 22.252024 18.82437
2 86.468774 44.359884 18.649487
3 87.19141 57.026049 7.497139
4 87.19141 57.172073 6.22564
5 87.19141 58.538617 6.9152
6 87.19141 57.537896 8.862077
7 87.19141 62.496845 12.478122
8 87.193424 73.890097 14.781778
9 87.193424 84.909336 7.003044
10 87.193424 80.368981 14.91889
11 87.193424 81.637982 11.918657
12 87.193424 82.355409 10.81468
13 87.193424 83.296203 10.331638
14 87.193424 84.247551 8.453307
15 87.193424 84.120582 10.919987
16 87.193424 80.393852 16.116359
17 87.193424 84.224203 8.05611
18 87.193424 84.415545 7.535496
19 87.193424 85.058547 7.243379
20 87.193424 84.70585 7.119789
21 87.193424 84.340906 8.75269
22 87.193424 79.223394 16.705292
23 87.193424 84.527556 7.681819
24 87.193424 80.478361 13.856209
25 87.193424 79.124221 12.342566
26 87.193424 82.393212 8.937799
27 87.193424 82.525494 10.221662
28 87.193424 79.476042 14.711534
29 87.193424 82.295064 9.547655
30 87.193424 82.181885 10.735504
