gen best mean std
0 56.881903 -0.339538 12.542454
1 56.881903 23.828247 12.874212
2 85.811736 39.910506 19.11711
3 85.811736 55.66147 9.723902
4 87.011736 61.313062 9.671695
5 87.193424 77.40985 12.476938
6 88.411736 86.525238 2.410404
7 88.411736 87.029722 0.248206
8 88.411736 87.042786 0.173083
9 88.411736 87.081144 0.181749
10 88.411736 87.152903 0.197845
11 88.411736 87.205607 0.12122
12 88.411736 87.205607 0.12122
13 88.411736 87.21779 0.170564
14 88.411736 87.21779 0.170564
15 88.411736 87.242157 0.238739
16 88.411736 87.242157 0.238739
17 88.411736 87.278706 0.310849
18 88.411736 87.424903 0.477945
19 88.411736 88.034059 0.563461
20 88.411736 88.411736 0.0
21 88.411736 88.411736 0.0
22 88.411736 88.411736 0.0
23 88.411736 88.411736 0.0
24 88.411736 88.411736 0.0
25 88.411736 88.411736 0.0
26 88.411736 88.411736 0.0
27 88.411736 88.411736 0.0
28 88.411736 88.411736 0.0
29 88.411736 88.411736 0.0
30 88.411736 88.411736 0.0
