gen best mean std
0 75.225448 0.044694 14.507259
1 75.225448 21.339707 22.822741
2 75.225448 49.203089 15.669765
3 75.225448 57.447376 2.365219
4 75.225448 57.919514 2.748662
5 75.225448 58.031843 2.862265
6 75.225448 58.728608 3.715162
7 75.225448 59.475576 4.16694
8 75.225448 61.381313 4.569406
9 75.225448 63.906588 4.090787
10 75.225448 66.411998 1.259544
11 75.225448 66.330942 0.893932
12 75.225448 66.330942 0.893932
13 75.225448 66.330942 0.893932
14 75.225448 66.330942 0.893932
15 75.225448 66.330942 0.893932
16 75.225448 66.420785 1.257809
17 75.225448 66.330942 0.893932
18 75.225448 66.330942 0.893932
19 75.225448 66.420785 1.257809
20 75.225448 66.600472 1.760566
21 75.225448 66.959846 2.437393
22 75.225448 68.127812 3.6594
23 75.225448 74.147326 2.919568
24 75.225448 75.225448 0.0
25 75.225448 75.225448 0.0
26 75.225448 75.225448 0.0
27 75.225448 75.225448 0.0
28 75.225448 75.225448 0.0
29 75.225448 75.225448 0.0
30 75.225448 75.225448 0.0
