gen best mean std
0 57.194865 -1.940736 10.270101
1 66.225448 19.850952 18.125
2 66.225448 45.671053 18.528271
3 66.225448 55.090605 9.557219
4 66.732142 56.327902 6.805779
5 66.732142 52.159365 15.907629
6 66.732142 57.898503 2.7044
7 66.732142 55.818547 10.124621
8 66.732142 55.609567 10.62458
9 66.732142 56.379632 8.389521
10 66.732142 57.887565 1.267713
11 66.732142 56.982667 6.063008
12 66.732142 56.549905 7.805478
13 66.732142 57.786878 0.908393
14 66.732142 57.147238 5.793845
15 66.732142 57.347766 5.966359
16 66.732142 56.075314 10.888338
17 66.732142 58.58644 2.680591
18 66.732142 57.467448 6.974094
19 66.732142 58.34877 4.680409
20 66.732142 59.075177 5.004575
21 66.732142 61.42235 5.981418
22 66.732142 64.811692 5.513351
23 66.732142 64.707542 6.335848
24 75.266659 65.525359 6.703022
25 75.266659 64.849113 4.527642
26 75.266659 64.674447 5.115557
27 75.266659 64.348214 4.781371
28 75.266659 64.338193 9.080768
29 75.266659 64.451508 4.211873
30 75.266659 63.734917 7.994446
