gen best mean std
0 92.33704 8.996605 29.650157
1 92.524826 66.676742 30.846812
2 92.524826 88.968726 9.041281
3 92.524826 91.210789 3.133503
4 92.524826 90.567214 7.494699
5 92.524826 90.784037 5.874547
6 92.524826 90.861819 4.752919
7 92.576119 91.149718 3.16387
8 92.576119 91.214698 2.19891
9 92.576119 91.763034 0.592484
10 92.576119 91.860592 0.123072
11 92.576119 91.814247 0.294008
12 92.576119 91.878093 0.178541
13 92.576119 91.919948 0.218724
14 92.576119 91.961498 0.309115
15 92.576119 92.211602 0.49141
16 92.576119 92.560045 0.112524
17 92.576119 92.576119 0.0
18 92.576119 92.576119 0.0
19 92.576119 92.576119 0.0
20 92.576119 92.576119 0.0
21 92.576119 92.576119 0.0
22 92.576119 92.576119 0.0
23 92.576119 92.576119 0.0
24 92.576119 92.576119 0.0
25 92.576119 92.576119 0.0
26 92.576119 92.576119 0.0
27 92.576119 92.576119 0.0
28 92.576119 92.576119 0.0
29 92.576119 92.576119 0.0
30 92.576119 92.576119 0.0
