gen best mean std
0 91.772379 10.480453 30.997149
1 93.727 70.654575 28.610531
2 93.727 86.610872 13.893658
3 93.727 91.816733 0.25632
4 93.727 91.737318 0.640373
5 93.727 91.791925 0.194482
6 93.727 91.811471 0.273647
7 93.727 91.811471 0.273647
8 93.727 90.933553 7.941783
9 93.727 91.791925 0.194482
10 93.727 91.749986 0.673761
11 93.727 91.611134 1.715957
12 93.727 91.57797 1.770058
13 93.727 91.688501 0.90855
14 93.727 91.697982 0.850098
15 93.727 91.746356 0.676123
16 93.727 91.78448 0.218375
17 93.727 91.856215 0.386048
18 93.727 91.132748 7.073636
19 93.727 92.064624 0.726144
20 93.727 91.786036 4.716856
21 93.727 93.284302 0.912198
22 93.727 93.413394 0.801698
23 93.727 93.339349 1.109237
24 93.727 92.512419 8.131847
25 93.727 92.805435 6.345658
26 93.727 92.409363 8.311748
27 93.727 92.874106 5.4007
28 93.727 93.092495 3.758305
29 93.727 93.577004 0.727539
30 93.727 93.385331 1.212585
