gen best mean std
0 91.552976 9.33772 29.757045
1 92.518596 77.764074 21.897488
2 92.527 86.867067 6.554598
3 92.576119 88.09603 3.154658
4 92.58272 89.15341 3.078282
5 92.662462 91.705753 1.477913
6 92.662462 92.127073 1.086653
7 92.662462 92.555081 0.26012
8 92.662462 92.583736 0.012636
9 92.662462 92.584315 0.011164
10 92.662462 92.584315 0.011164
11 92.662462 92.583518 0.007934
12 92.662462 92.583518 0.007934
13 92.662462 92.583518 0.007934
14 92.662462 92.584315 0.011164
15 92.662462 92.583518 0.007934
16 92.662462 92.584315 0.011164
17 92.662462 92.585112 0.013603
18 92.662462 92.5891 0.021633
19 92.662462 92.598669 0.031897
20 92.662462 92.645716 0.032479
21 92.662462 92.662462 0.0
22 92.662462 92.662462 0.0
23 92.662462 92.662462 0.0
24 92.662462 92.662462 0.0
25 92.662462 92.662462 0.0
26 92.662462 92.662462 0.0
27 92.662462 92.662462 0.0
28 92.662462 92.662462 0.0
29 92.662462 92.662462 0.0
30 92.662462 92.662462 0.0
