gen best mean std
0 56.773463 -0.593164 11.405822
1 74.864435 18.40553 14.127714
2 87.19141 41.5551 20.182233
3 87.866602 59.22708 8.315192
4 87.866602 57.961364 9.488684
5 87.866602 60.469783 11.857703
6 87.866602 63.031908 14.342268
7 87.866602 71.072011 15.483337
8 87.866602 84.667376 8.581447
9 87.866602 86.603307 4.262961
10 87.866602 83.270817 10.24381
11 87.866602 87.238673 0.172273
12 87.866602 87.272433 0.219411
13 87.866602 87.569517 0.335156
14 87.866602 87.866602 0.0
15 87.866602 87.866602 0.0
16 87.866602 87.866602 0.0
17 87.866602 87.866602 0.0
18 87.866602 87.866602 0.0
19 87.866602 87.866602 0.0
20 87.866602 87.866602 0.0
21 87.866602 87.866602 0.0
22 87.866602 87.866602 0.0
23 87.866602 87.866602 0.0
24 87.866602 87.866602 0.0
25 87.866602 87.866602 0.0
26 87.866602 87.866602 0.0
27 87.866602 87.866602 0.0
28 87.866602 87.866602 0.0
29 87.866602 87.866602 0.0
30 87.866602 87.866602 0.0
