gen best mean std
0 56.773463 -0.164763 12.069424
1 87.19141 27.057468 20.475778
2 87.19141 46.034654 19.947978
3 87.193424 60.366845 9.33325
4 87.211736 62.296177 13.826373
5 88.211736 71.189668 19.269436
6 88.211736 85.137923 5.985666gen best mean std
0 65.773463 3.527212 17.170398
1 87.011736 32.525464 19.056188
7 88.211736 86.74092 1.736466
2 87.011736 53.933296 13.380317
8 88.211736 86.872742 1.23915
9 88.211736 87.03272 0.124795
3 87.19141 60.877821 9.694077
10 88.211736 87.0435 0.130162
4 87.19141 68.286991 14.688482
11 88.211736 85.531547 6.595863
5 87.19141 85.190862 5.634897
12 88.211736 87.167475 0.126378
6 87.19141 86.647359 2.097182
13 88.211736 87.201613 0.101521
7 87.19141 86.179081 3.137297
14 88.211736 87.201613 0.101521
8 87.19141 86.458531 2.688339
15 88.211736 87.211816 0.142846
9 87.19141 82.932443 13.559335
16 88.211736 87.232223 0.199942
10 87.19141 87.19141 0.0
17 88.211736 84.723804 8.336407
11 87.19141 87.19141 0.0
18 88.211736 87.22202 0.174055
12 87.19141 87.19141 0.0
19 88.211736 87.25263 0.242314
13 87.19141 87.19141 0.0
20 88.211736 87.426085 0.429386
14 87.19141 87.19141 0.0
21 88.211736 88.16072 0.222375
15 87.19141 83.651766 12.070329
22 88.211736 88.211736 0.0
16 87.19141 87.19141 0.0
23 88.211736 83.200541 14.160585
17 87.19141 87.19141 0.0
24 88.211736 88.211736 0.0
18 87.19141 87.19141 0.0
25 88.211736 88.211736 0.0
19 87.19141 87.19141 0.0
26 88.211736 88.211736 0.0
20 87.19141 87.19141 0.0
27 88.211736 88.211736 0.0
21 87.19141 82.28511 14.662184
28 88.211736 88.211736 0.0
22 87.19141 87.19141 0.0
29 88.211736 83.111064 16.392868
23 87.19141 87.19141 0.0
30 88.211736 88.211736 0.0
24 87.19141 87.19141 0.0
25 87.19141 87.19141 0.0
26 87.19141 87.19141 0.0
27 87.19141 83.818195 13.227687
28 87.19141 87.19141 0.0
29 87.19141 87.19141 0.0
30 87.19141 87.19141 0.0
