gen best mean std
0 74.7894 -0.106856 13.641244
1 87.011736 24.947082 18.25607
2 87.011736 44.915798 20.789201
3 87.193424 63.754195 11.958763
4 87.193424 75.967421 13.445063
5 87.193424 86.892288 1.221193
6 87.193424 86.890589 1.220443
7 87.193424 87.01537 0.025436
8 87.193424 87.013553 0.018078
9 87.193424 87.01537 0.025436
10 87.193424 87.017187 0.030994
11 87.193424 87.024454 0.046357
12 87.193424 87.033538 0.059042
13 87.193424 87.062609 0.081578
14 87.193424 87.129833 0.08666
15 87.193424 87.193424 0.0
16 87.193424 87.193424 0.0
17 87.193424 87.193424 0.0
18 87.193424 87.193424 0.0
19 87.193424 87.193424 0.0
20 87.193424 87.193424 0.0
21 87.193424 87.193424 0.0
22 87.193424 87.193424 0.0
23 87.193424 87.193424 0.0
24 87.193424 87.193424 0.0
25 87.193424 87.193424 0.0
26 87.193424 87.193424 0.0
27 87.193424 87.193424 0.0
28 87.193424 87.193424 0.0
29 87.193424 87.193424 0.0
30 87.193424 87.193424 0.0
