gen best mean std
0 92.33704 6.529168 26.869381
1 92.379644 63.224113 29.131481
2 92.576119 81.024513 16.515719
3 92.58272 84.70252 12.165276
4 92.58272 87.291614 5.651717
5 92.58272 88.031215 3.059918
6 92.58272 88.94641 3.841716
7 92.58272 90.686258 5.534346
8 92.58272 91.483634 6.437942
9 92.58272 91.686447 5.911966
10 92.58272 89.955298 12.205172
11 92.58272 92.40176 0.890899
12 92.58272 92.5069 0.497237
13 92.58272 92.407071 0.782375
14 92.58272 92.182498 1.921453
15 92.58272 92.126705 2.707216
16 92.58272 89.936517 10.898607
17 92.58272 92.405013 0.78226
18 92.58272 90.938546 8.80209
19 92.58272 92.39213 0.822906
20 92.58272 91.854968 5.35471
21 92.58272 92.383724 0.887368
22 92.58272 87.847551 15.571813
23 92.58272 92.18306 1.217982
24 92.58272 92.41944 0.878634
25 92.58272 92.23245 1.195766
26 92.58272 92.324135 1.02772
27 92.58272 91.881163 6.223511
28 92.58272 90.492169 10.272007
29 92.58272 92.512252 0.464575
30 92.58272 92.374511 0.830273
