gen best mean std
0 57.732142 0.00686 13.482824
1 57.732142 20.999274 20.264292
2 57.732142 50.828729 14.993114
3 66.171054 57.613432 1.526439
4 66.171054 57.843748 1.200519
5 66.171054 57.90092 1.181448
6 66.171054 57.985221 1.43907
7 66.171054 58.238301 2.003434
8 66.171054 58.744489 2.741448
9 66.171054 61.017138 4.118978
10 66.171054 66.000956 1.181262
11 66.171054 66.171054 0.0
12 66.171054 66.171054 0.0
13 66.171054 66.171054 0.0
14 66.171054 66.171054 0.0
15 66.171054 66.171054 0.0
16 66.171054 66.171054 0.0
17 66.171054 66.171054 0.0
18 66.171054 66.171054 0.0
19 66.171054 66.171054 0.0
20 66.171054 66.171054 0.0
21 66.171054 66.171054 0.0
22 66.171054 66.171054 0.0
23 66.171054 66.171054 0.0
24 66.171054 66.171054 0.0
25 66.171054 66.171054 0.0
26 66.171054 66.171054 0.0
27 66.171054 66.171054 0.0
28 66.171054 66.171054 0.0
29 66.171054 66.171054 0.0
30 66.171054 66.171054 0.0
