gen best mean std
0 30.174 -1.432684 9.07242
1 74.751957 22.752734 20.580809
2 74.862273 49.224062 17.021907
3 83.742332 57.313706 3.781469
4 83.742332 57.762255 4.738876
5 83.742332 58.661183 6.519072
6 83.742332 61.98731 10.342316
7 83.742332 81.045446 8.090661
8 83.742332 83.742332 0.0
9 83.742332 83.742332 0.0
10 83.742332 83.742332 0.0
11 83.742332 83.742332 0.0
12 83.742332 83.742332 0.0
13 83.742332 83.742332 0.0
14 83.742332 83.742332 0.0
15 83.742332 83.742332 0.0
16 83.742332 83.742332 0.0
17 83.742332 83.742332 0.0
18 83.742332 83.742332 0.0
19 83.742332 83.742332 0.0
20 83.742332 83.742332 0.0
21 83.742332 83.742332 0.0
22 83.742332 83.742332 0.0
23 83.742332 83.742332 0.0
24 83.742332 83.742332 0.0
25 83.742332 83.742332 0.0
26 83.742332 83.742332 0.0
27 83.742332 83.742332 0.0
28 83.742332 83.742332 0.0
29 83.742332 83.742332 0.0
30 83.742332 83.742332 0.0
