gen best mean std
0 56.824549 -0.892197 12.843197
1 77.291021 38.389222 29.089223
2 85.506746 63.286615 10.760787
3 70.838846 58.781859 15.649084
4 70.277932 55.469465 26.477982
5 70.710401 64.492021 13.113963
6 77.502773 68.005205 6.213158
7 86.203337 63.884466 19.443347
8 77.556619 61.038906 18.33997
9 77.734123 56.695496 20.990469
10 77.437352 57.587257 19.89479
