gen best mean std
0 77.145787 0.581658 19.119374
1 77.145787 49.985066 31.417119
2 77.151826 61.760808 14.299846
3 84.416358 63.063862 16.885318
4 77.322188 54.889787 20.915335
5 85.31572 55.47787 21.264415
6 70.267519 57.216415 20.649189
7 70.777897 64.514578 9.62906
8 85.790477 65.809378 6.494622
9 77.398853 64.622549 7.079149
10 77.294284 65.048626 8.924718
