gen best mean std
0 69.988769 -1.837377 15.015898
1 70.0368 42.308813 27.327288
2 70.727094 60.295733 17.532545
3 70.203298 50.839934 22.794244
4 70.25613 60.602155 17.219233
5 70.222497 62.655877 13.366392
6 70.485667 61.217372 14.019283
7 77.81879 61.596826 15.333347
8 70.277221 61.514788 14.664653
9 70.307289 59.229357 18.115938
10 73.953523 64.600651 11.869757
