gen best mean std
0 70.051167 2.993466 18.189707
1 70.066479 41.563872 27.907901
2 85.324777 54.066759 23.861702
3 70.64598 60.284918 12.848773
4 70.485107 56.382733 18.929567
5 84.187228 59.721742 15.908817
6 70.60509 59.809587 14.979127
7 77.470009 61.841264 12.974823
8 70.368423 61.590704 9.882251
9 70.530332 63.564498 2.250989
10 70.621419 60.452299 12.607883
