gen best mean std
0 35.318317 -2.831681 8.160424
1 70.0368 14.970156 22.183974
2 77.293372 42.46897 26.794696
3 70.430277 54.984966 20.882268
4 85.091183 61.041969 17.915828
5 70.369671 58.224118 18.580743
6 77.282825 56.854356 23.57364
7 70.061458 58.093858 20.61161
8 70.614588 65.043418 9.503885
9 70.265618 63.221162 15.539937
10 70.213943 64.994041 9.88371
