gen best mean std
0 70.605921 3.414247 20.656105
1 85.635921 34.731938 28.237486
2 70.79093 48.179175 23.098961
3 77.538788 53.220716 25.352096
4 70.222937 56.159792 20.861842
5 77.619042 57.996854 21.555514
6 70.287821 53.606637 21.889292
7 70.244722 59.837065 14.440801
8 70.417487 62.416002 15.991172
9 77.337439 64.252245 9.904443
10 77.314549 62.789832 16.601877
