gen best mean std
0 63.447866 -3.252596 12.846153
1 70.242347 14.77415 28.870766
2 86.283098 49.091603 25.423907
3 70.298397 52.065184 20.063435
4 70.288865 55.560477 16.671694
5 70.288865 56.425813 16.318597
6 63.007896 59.459824 12.844525
7 70.132992 59.55106 12.514942
8 63.069325 60.259965 8.411911
9 77.439952 60.019446 15.977681
10 63.263992 61.584638 5.09144
