gen best mean std
0 62.826301 -2.564202 12.639013
1 70.4229 42.968102 27.081637
2 70.285605 50.022591 26.38908
3 70.592814 52.187615 21.014135
4 70.293382 46.964608 25.758022
5 70.187707 52.614072 20.689802
6 69.845691 56.124699 17.162247
7 77.278054 61.299014 10.603067
8 85.147049 56.768175 18.292046
9 84.861191 61.061102 12.213588
10 70.0368 59.365981 11.909498
