gen best mean std
0 62.989904 1.373298 16.856674
1 85.323489 32.370656 28.871462
2 77.625534 48.422477 26.617909
3 77.33024 51.386079 24.568024
4 70.616125 51.011897 24.486913
5 77.342662 55.142222 22.442869
6 77.602132 58.668543 16.30125
7 85.875005 57.403354 23.651759
8 84.454031 66.135172 7.976483
9 70.332133 54.686339 23.194833
10 85.18625 65.911633 5.724374
