gen best mean std
0 62.857704 1.277493 17.293499
1 77.515144 44.32508 29.895706
2 70.250759 51.282949 20.735879
3 70.12909 53.455569 20.652562
4 63.075852 53.309971 19.086572
5 63.754321 57.446939 14.707364
6 69.745779 62.879931 1.827056
7 84.897582 58.415763 18.096082
8 70.109313 63.134239 1.305685
9 77.283291 59.775191 19.870507
10 77.499531 60.502762 17.192658
