gen best mean std
0 62.961263 0.659512 17.59196
1 70.522412 29.77972 29.733493
2 70.436838 50.374914 25.291661
3 70.228468 50.464317 25.162816
4 70.199676 60.666763 13.832858
5 70.62086 58.017726 17.34052
6 70.524295 62.281829 10.666526
7 70.524295 60.02304 16.769602
8 70.281961 61.805048 8.943509
9 70.471283 56.253054 20.151238
10 70.044904 60.348212 12.587345
