gen best mean std
0 70.178609 2.659206 20.927929
1 78.037252 52.566598 25.271143
2 77.355219 54.133583 26.571989
3 77.857649 61.511215 18.231818
4 77.596327 61.550683 17.643243
5 70.411214 54.835716 20.679885
6 70.720224 57.141603 20.851359
7 78.370262 63.084169 13.798552
8 77.609914 67.49546 5.968651
9 70.406016 57.20228 24.174611
10 77.473167 58.564115 21.113302
