gen best mean std
0 28.524175 -3.821898 7.882293
1 28.524175 3.620189 8.706049
2 28.524175 6.780502 5.96436
3 28.524175 13.794601 7.483394
4 33.286647 18.89912 7.222825
5 37.225002 25.519355 5.545575
6 52.696717 31.41692 7.168262
7 52.696717 28.817846 6.975919
8 52.696717 33.827209 5.753456
9 52.696717 31.877028 5.943836
10 52.696717 34.242489 6.22816
