gen best mean std
0 18.080613 -2.999827 6.835626
1 18.080613 4.843316 5.203461
2 18.080613 4.898247 4.511661
3 18.080613 7.168542 4.581305
4 20.25897 5.399693 5.920268
5 20.25897 4.911068 4.527251
6 20.25897 3.995964 4.213158
7 20.25897 3.900669 4.19157
8 20.25897 4.150236 4.843425
9 20.25897 6.977462 3.561366
10 20.25897 6.886307 4.357358
