gen best mean std
0 -3.76784 -6.339621 1.630422
1 14.52062 0.579762 5.870931
2 21.762668 8.965722 3.546344
3 21.827262 11.01544 4.739224
4 22.653374 12.896625 6.111833
5 23.096462 14.319779 6.552355
6 27.55248 19.491169 4.498955
7 27.759536 20.598221 4.774097
8 27.901597 23.042663 4.297438
9 27.901597 23.863056 3.720049
10 27.788626 22.18611 4.291813
