gen best mean std
0 7.523482 -4.140009 4.569682
1 16.971875 7.946233 3.781272
2 16.971875 8.438729 2.610223
3 16.970915 16.96926 0.001089
4 16.971875 16.970749 0.000702
5 16.971875 16.970633 0.000704
6 16.971875 16.970663 0.000706
7 16.971875 16.970361 0.000739
8 16.971875 16.970491 0.000661
9 16.971875 16.970278 0.000714
10 16.971825 16.970514 0.000629
