gen best mean std
0 12.031963 -4.786919 5.907342
1 20.140946 -0.133812 7.114378
2 23.874734 7.839501 5.438195
3 30.302782 11.409388 6.030829
4 30.919575 19.237034 9.214552
5 30.927483 28.386915 2.262202
6 30.96087 29.598132 0.598372
7 30.96087 29.478136 0.588631
8 30.932017 29.826582 0.667238
9 30.932017 29.907794 0.622375
10 30.898581 29.632254 0.672908
