gen best mean std
0 17.496861 -2.927935 6.17863
1 29.250138 11.71325 7.044287
2 31.968777 11.621391 9.191188
3 31.968777 19.437989 8.670048
4 47.750111 30.451898 6.890262
5 48.655038 36.558153 6.529828
6 48.655038 35.117887 6.67382
7 47.631694 34.862629 7.099893
8 47.118989 38.336233 5.35204
9 51.16397 40.711282 4.707604
10 55.404681 43.09572 5.066841
