gen best mean std
0 25.143404 -5.121405 5.708273
1 27.040857 9.216363 13.163412
2 41.320614 27.219278 3.76432
3 50.896444 34.602471 6.957703
4 51.00284 40.642988 5.522225
5 51.00284 42.558886 4.208906
6 50.983823 43.924741 4.647678
7 50.999882 42.105873 7.928722
8 50.999882 50.727196 1.134598
9 51.00284 50.965834 0.016879
10 51.00284 50.971679 0.021251
