gen best mean std
0 14.541837 -4.578102 5.46024
1 26.750898 6.101317 8.231886
2 32.156258 17.250768 7.163978
3 32.335735 26.271322 3.22218
4 34.5078 27.349606 3.109008
5 34.5078 29.364795 2.880819
6 34.508376 29.198907 3.486736
7 34.509167 32.379259 2.279571
8 34.509167 34.377219 0.159989
9 34.509167 34.464568 0.109101
10 34.509167 34.318987 0.181547
