gen best mean std
0 14.313602 -4.663869 5.403066
1 16.320744 0.679855 6.934776
2 30.071036 10.479003 5.527793
3 34.046245 11.662556 9.101659
4 34.046245 9.985387 9.594208
5 34.090357 14.778647 9.51514
6 37.157393 14.424043 11.503685
7 37.157393 14.750171 10.510438
8 41.129784 19.554528 9.812673
9 41.129784 20.275769 10.966532
10 46.750173 24.995415 10.278383
