gen best mean std
0 6.881644 -5.323739 4.0378
1 11.879266 -1.270656 5.548089
2 21.475921 6.01511 5.846871
3 21.475921 10.210874 4.543915
4 21.505111 12.595407 5.52196
5 37.250901 19.812813 5.990213
6 41.113182 23.739582 5.632025
7 41.113182 27.307669 6.761979
8 41.51883 31.244799 7.625666
9 41.51883 28.942651 10.994021
10 42.63328 37.738185 1.316884
