gen best mean std
0 16.850652 -3.615441 5.889333
1 52.234 5.221451 14.886472
2 60.608938 18.815084 20.8484
3 60.608938 39.667062 19.548698
4 60.608938 47.928873 11.114284
5 63.440594 50.13863 9.47601
6 63.440594 50.978936 7.087208
7 63.440594 52.231718 3.103702
8 63.440594 51.812028 8.890728
9 63.440594 52.028711 3.907713
10 63.440594 52.019852 3.607603
