gen best mean std
0 41.170301 -4.038182 9.093875
1 46.557823 12.407323 20.439097
2 62.46572 20.121972 20.285374
3 62.762652 36.16675 19.631751
4 62.762652 43.150367 20.382969
5 62.762652 52.859474 3.747929
6 62.762652 47.215432 13.89095
7 62.762652 47.213776 13.480019
8 62.762652 47.50251 13.632632
9 62.762652 50.487113 9.631297
10 62.762652 52.942803 2.143501
