gen best mean std
0 16.933541 -3.0838 5.930784
1 52.200869 1.082307 11.678764
2 61.022129 26.527319 22.517599
3 61.022129 42.262776 19.205259
4 63.284902 45.449652 18.393642
5 70.719713 51.221576 9.344227
6 70.719713 53.271037 3.873717
7 70.719713 51.683261 12.090546
8 70.719713 53.276056 3.641866
9 70.719713 47.938993 13.667018
10 70.719713 53.430862 6.500589
