gen best mean std
0 52.217435 -2.382951 11.557161
1 57.407289 25.082886 27.04817
2 60.748541 39.151283 17.479987
3 60.748541 36.741884 20.736432
4 60.748541 48.112974 12.011192
5 60.872492 49.306589 10.279259
6 60.872492 50.366121 9.284055
7 60.872492 51.946263 6.873765
8 60.872492 51.330102 9.034065
9 64.237132 51.879409 7.302513
10 64.237132 53.345292 3.232578
