gen best mean std
0 12.081431 -4.00149 5.306435
1 57.049083 7.709054 18.618835
2 60.538162 19.209914 23.290554
3 62.041721 36.221324 23.271175
4 62.041721 45.548732 16.438046
5 62.041721 48.356387 14.906913
6 62.041721 52.434528 3.027982
7 62.041721 49.964199 8.054979
8 62.041721 51.546803 9.660819
9 62.917408 48.066938 11.712221
10 62.917408 50.890711 7.465049
