gen best mean std
0 30.955456 -4.074562 7.542519
1 52.403197 11.953661 15.90305
2 52.403197 15.193667 18.3964
3 56.993837 34.722282 20.647244
4 60.514985 42.947775 16.712277
5 76.815368 53.331364 4.606925
6 76.818364 58.870641 15.121394
7 76.818364 53.527527 10.013959
8 77.530489 51.785394 13.306668
9 77.682625 57.546495 8.901244
10 77.682625 54.841503 6.680578
