gen best mean std
0 19.038573 -3.794499 5.837886
1 52.240737 6.517018 15.083057
2 67.140045 22.465503 24.146707
3 67.140045 21.259513 25.145221
4 67.147452 40.567707 21.496621
5 67.147452 41.114347 20.574974
6 67.147452 43.413206 20.018312
7 67.147452 46.138417 15.430665
8 72.495204 48.983757 14.129707
9 72.495204 51.344943 10.088119
10 72.495204 50.319589 9.66093
