gen best mean std
0 17.578772 -4.335659 5.228562
1 17.578772 1.034805 5.833584
2 21.851283 5.691254 7.027873
3 34.522578 7.886835 8.142263
4 39.045847 10.581369 9.830266
5 39.045847 8.646664 7.759804
6 39.045847 9.828506 9.603278
7 39.045847 10.640828 8.273863
8 39.045847 9.387809 8.385176
9 39.045847 8.034269 7.719713
10 39.045847 8.343108 7.349721
